# 1st line: number of mesh points
# abcissa weight wavefunction wavefunction_1st wavefunction_2nd
500
# Principal QN=   1 , l=   1 , Occupation=   2.0000
  5.680907021827E-001  7.411262011483E-003  8.863747439297E-001 -2.615654308498E-001 -1.752222519061E+000
  5.755438304707E-001  7.495176041166E-003  8.843772486276E-001 -2.743630975763E-001 -1.682387483988E+000
  5.830814203728E-001  7.580188406970E-003  8.822620696304E-001 -2.867862877431E-001 -1.614370011872E+000
  5.907045797917E-001  7.666318306912E-003  8.800295920554E-001 -2.988388340437E-001 -1.548136013289E+000
  5.984144360243E-001  7.753585333338E-003  8.776802205042E-001 -3.105245741752E-001 -1.483651231425E+000
  6.062121361613E-001  7.842009482502E-003  8.752143791555E-001 -3.218473453618E-001 -1.420881297848E+000
  6.140988474955E-001  7.931611164409E-003  8.726325119025E-001 -3.328109790957E-001 -1.359791787777E+000
  6.220757579409E-001  8.022411212936E-003  8.699350825341E-001 -3.434192961107E-001 -1.300348274708E+000
  6.301440764614E-001  8.114430896230E-003  8.671225749622E-001 -3.536761016049E-001 -1.242516384268E+000
  6.383050335109E-001  8.207691927403E-003  8.641954934940E-001 -3.635851807283E-001 -1.186261847141E+000
  6.465598814833E-001  8.302216475524E-003  8.611543631516E-001 -3.731502943506E-001 -1.131550550951E+000
  6.549098951744E-001  8.398027176926E-003  8.579997300385E-001 -3.823751751228E-001 -1.078348590942E+000
  6.633563722545E-001  8.495147146827E-003  8.547321617530E-001 -3.912635238475E-001 -1.026622319338E+000
  6.719006337539E-001  8.593599991288E-003  8.513522478482E-001 -3.998190061701E-001 -9.763383932358E-001
  6.805440245593E-001  8.693409819506E-003  8.478606003400E-001 -4.080452496032E-001 -9.274638209113E-001
  6.892879139233E-001  8.794601256469E-003  8.442578542607E-001 -4.159458408951E-001 -8.799660063994E-001
  6.981336959871E-001  8.897199455961E-003  8.405446682584E-001 -4.235243237529E-001 -8.338127922347E-001
  7.070827903152E-001  9.001230113956E-003  8.367217252419E-001 -4.307841969299E-001 -7.889725002253E-001
  7.161366424455E-001  9.106719482390E-003  8.327897330687E-001 -4.377289126832E-001 -7.454139701468E-001
  7.252967244510E-001  9.213694383338E-003  8.287494252758E-001 -4.443618756105E-001 -7.031065962473E-001
  7.345645355186E-001  9.322182223606E-003  8.246015618515E-001 -4.506864418709E-001 -6.620203614566E-001
  7.439416025400E-001  9.432211009745E-003  8.203469300461E-001 -4.567059187919E-001 -6.221258692033E-001
  7.534294807203E-001  9.543809363512E-003  8.159863452192E-001 -4.624235648691E-001 -5.833943727480E-001
  7.630297542000E-001  9.657006537783E-003  8.115206517223E-001 -4.678425901556E-001 -5.457978019482E-001
  7.727440366954E-001  9.771832432940E-003  8.069507238124E-001 -4.729661570443E-001 -5.093087873791E-001
  7.825739721536E-001  9.888317613741E-003  8.022774665958E-001 -4.777973814388E-001 -4.739006817423E-001
  7.925212354258E-001  1.000649332670E-002  7.975018169967E-001 -4.823393343112E-001 -4.395475785041E-001
  8.025875329584E-001  1.012639151798E-002  7.926247447494E-001 -4.865950436408E-001 -4.062243277121E-001
  8.127746035011E-001  1.024804485184E-002  7.876472534086E-001 -4.905674967265E-001 -3.739065489516E-001
  8.230842188350E-001  1.037148672960E-002  7.825703813755E-001 -4.942596428665E-001 -3.425706414107E-001
  8.335181845190E-001  1.049675130923E-002  7.773952029340E-001 -4.976743963918E-001 -3.121937910351E-001
  8.440783406568E-001  1.062387352550E-002  7.721228292939E-001 -5.008146400458E-001 -2.827539747626E-001
  8.547665626839E-001  1.075288911077E-002  7.667544096360E-001 -5.036832286921E-001 -2.542299618413E-001
  8.655847621758E-001  1.088383461638E-002  7.612911321543E-001 -5.062829933383E-001 -2.266013122423E-001
  8.765348876780E-001  1.101674743475E-002  7.557342250897E-001 -5.086167454579E-001 -1.998483721940E-001
  8.876189255584E-001  1.115166582209E-002  7.500849577514E-001 -5.106872815903E-001 -1.739522668730E-001
  8.988389008829E-001  1.128862892191E-002  7.443446415189E-001 -5.124973882011E-001 -1.488948903003E-001
  9.101968783143E-001  1.142767678917E-002  7.385146308204E-001 -5.140498467774E-001 -1.246588925020E-001
  9.216949630368E-001  1.156885041525E-002  7.325963240810E-001 -5.153474391381E-001 -1.012276640068E-001
  9.333353017046E-001  1.171219175365E-002  7.265911646348E-001 -5.163929529317E-001 -7.858531776281E-002
  9.451200834176E-001  1.185774374655E-002  7.205006415966E-001 -5.171891872956E-001 -5.671666856901E-002
  9.570515407237E-001  1.200555035216E-002  7.143262906839E-001 -5.177389586500E-001 -3.560721012650E-002
  9.691319506484E-001  1.215565657299E-002  7.080696949871E-001 -5.180451065967E-001 -1.524308982754E-002
  9.813636357544E-001  1.230810848498E-002  7.017324856779E-001 -5.181104998923E-001  4.388918590310E-003
  9.937489652293E-001  1.246295326757E-002  6.953163426533E-001 -5.179380424657E-001  2.330144438674E-002
  1.006290356005E+000  1.262023923477E-002  6.888229951060E-001 -5.175306794459E-001  4.150655100972E-002
  1.018990273907E+000  1.278001586715E-002  6.822542220171E-001 -5.168914031697E-001  5.901576897774E-002
  1.031851234841E+000  1.294233384499E-002  6.756118525650E-001 -5.160232591332E-001  7.584013028692E-002
  1.044875806003E+000  1.310724508236E-002  6.688977664435E-001 -5.149293518550E-001  9.199020416876E-002
  1.058066607138E+000  1.327480276248E-002  6.621138940845E-001 -5.136128506153E-001  1.074761340168E-001
  1.071426311823E+000  1.344506137405E-002  6.552622167792E-001 -5.120769950379E-001  1.223076752935E-001
  1.084957648792E+000  1.361807674895E-002  6.483447666930E-001 -5.103251004788E-001  1.364942342242E-001
  1.098663403298E+000  1.379390610110E-002  6.413636267684E-001 -5.083605631884E-001  1.500449070774E-001
  1.112546418516E+000  1.397260806657E-002  6.343209305115E-001 -5.061868652130E-001  1.629685198303E-001
