# 1st line: number of mesh points
# abcissa weight wavefunction wavefunction_1st wavefunction_2nd
500
# Principal QN=   1 , l=   1 , Occupation=   1.9900
  7.452694253540E-002  1.839442042599E-003  3.771205548464E-001  4.028869168762E+000 -2.439456562800E+001
  7.637933600943E-002  1.865371932600E-003  3.845418818811E-001  3.983890210825E+000 -2.416879907427E+001
  7.825774090225E-002  1.891465328589E-003  3.919827359300E-001  3.938705033940E+000 -2.394165862488E+001
  8.016232207035E-002  1.917724936867E-003  3.994410344290E-001  3.893324060585E+000 -2.371319355067E+001
  8.209324709253E-002  1.944153495867E-003  4.069146873520E-001  3.847757771857E+000 -2.348345377145E+001
  8.405068630235E-002  1.970753776782E-003  4.144015978585E-001  3.802016704037E+000 -2.325248984337E+001
  8.603481282122E-002  1.997528584221E-003  4.218996629499E-001  3.756111445069E+000 -2.302035294544E+001
  8.804580259214E-002  2.024480756857E-003  4.294067741328E-001  3.710052630963E+000 -2.278709486515E+001
  9.008383441408E-002  2.051613168108E-003  4.369208180920E-001  3.663850942100E+000 -2.255276798332E+001
  9.214908997710E-002  2.078928726810E-003  4.444396773689E-001  3.617517099465E+000 -2.231742525811E+001
  9.424175389809E-002  2.106430377918E-003  4.519612310492E-001  3.571061860788E+000 -2.208112020814E+001
  9.636201375725E-002  2.134121103210E-003  4.594833554561E-001  3.524496016611E+000 -2.184390689475E+001
  9.851006013526E-002  2.162003922007E-003  4.670039248510E-001  3.477830386262E+000 -2.160583990350E+001
  1.006860866512E-001  2.190081891910E-003  4.745208121406E-001  3.431075813767E+000 -2.136697432471E+001
  1.028902900012E-001  2.218358109541E-003  4.820318895897E-001  3.384243163666E+000 -2.112736573319E+001
  1.051228699979E-001  2.246835711311E-003  4.895350295398E-001  3.337343316768E+000 -2.088707016714E+001
  1.073840296104E-001  2.275517874190E-003  4.970281051334E-001  3.290387165822E+000 -2.064614410618E+001
  1.096739750056E-001  2.304407816497E-003  5.045089910431E-001  3.243385611118E+000 -2.040464444852E+001
  1.119929155896E-001  2.333508798707E-003  5.119755642046E-001  3.196349556017E+000 -2.016262848733E+001
  1.143410640503E-001  2.362824124271E-003  5.194257045551E-001  3.149289902421E+000 -1.992015388626E+001
  1.167186364011E-001  2.392357140448E-003  5.268572957742E-001  3.102217546163E+000 -1.967727865408E+001
  1.191258520249E-001  2.422111239159E-003  5.342682260289E-001  3.055143372344E+000 -1.943406111862E+001
  1.215629337189E-001  2.452089857854E-003  5.416563887209E-001  3.008078250609E+000 -1.919055989981E+001
  1.240301077413E-001  2.482296480400E-003  5.490196832368E-001  2.961033030363E+000 -1.894683388193E+001
  1.265276038575E-001  2.512734637975E-003  5.563560156990E-001  2.914018535932E+000 -1.870294218515E+001
  1.290556553882E-001  2.543407909995E-003  5.636632997195E-001  2.867045561675E+000 -1.845894413620E+001
  1.316144992580E-001  2.574319925047E-003  5.709394571529E-001  2.820124867052E+000 -1.821489923839E+001
  1.342043760450E-001  2.605474361847E-003  5.781824188510E-001  2.773267171635E+000 -1.797086714081E+001
  1.368255300316E-001  2.636874950214E-003  5.853901254159E-001  2.726483150095E+000 -1.772690760688E+001
  1.394782092560E-001  2.668525472060E-003  5.925605279533E-001  2.679783427143E+000 -1.748308048215E+001
  1.421626655646E-001  2.700429762411E-003  5.996915888233E-001  2.633178572435E+000 -1.723944566147E+001
