# 1st line: number of mesh points
# abcissa weight wavefunction wavefunction_1st wavefunction_2nd
500
# Principal QN=   1 , l=   1 , Occupation=   0.0200
  8.209324709253E-002  1.944153495867E-003  3.492133886194E-002  3.660600914275E-001 -1.250316681361E+000
  8.405068630235E-002  1.970753776782E-003  3.563549169560E-002  3.636246064154E-001 -1.238147694572E+000
  8.603481282122E-002  1.997528584221E-003  3.635453979642E-002  3.611800790858E-001 -1.225961181831E+000
  8.804580259214E-002  2.024480756857E-003  3.707839854742E-002  3.587269768787E-001 -1.213760292924E+000
  9.008383441408E-002  2.051613168108E-003  3.780698330074E-002  3.562657650965E-001 -1.201548168757E+000
  9.214908997710E-002  2.078928726810E-003  3.854020939870E-002  3.537969066953E-001 -1.189327939988E+000
  9.424175389809E-002  2.106430377918E-003  3.927799219466E-002  3.513208620773E-001 -1.177102725643E+000
  9.636201375725E-002  2.134121103210E-003  4.002024707347E-002  3.488380888825E-001 -1.164875631741E+000
  9.851006013526E-002  2.162003922007E-003  4.076688947156E-002  3.463490417821E-001 -1.152649749892E+000
  1.006860866512E-001  2.190081891910E-003  4.151783489663E-002  3.438541722710E-001 -1.140428155907E+000
  1.028902900012E-001  2.218358109541E-003  4.227299894693E-002  3.413539284623E-001 -1.128213908392E+000
  1.051228699979E-001  2.246835711311E-003  4.303229733011E-002  3.388487548820E-001 -1.116010047344E+000
  1.073840296104E-001  2.275517874190E-003  4.379564588156E-002  3.363390922645E-001 -1.103819592736E+000
  1.096739750056E-001  2.304407816497E-003  4.456296058228E-002  3.338253773497E-001 -1.091645543106E+000
  1.119929155896E-001  2.333508798707E-003  4.533415757623E-002  3.313080426815E-001 -1.079490874139E+000
  1.143410640503E-001  2.362824124271E-003  4.610915318715E-002  3.287875164069E-001 -1.067358537250E+000
  1.167186364011E-001  2.392357140448E-003  4.688786393477E-002  3.262642220776E-001 -1.055251458159E+000
  1.191258520249E-001  2.422111239159E-003  4.767020655045E-002  3.237385784533E-001 -1.043172535478E+000
  1.215629337189E-001  2.452089857854E-003  4.845609799217E-002  3.212109993060E-001 -1.031124639286E+000
  1.240301077413E-001  2.482296480400E-003  4.924545545892E-002  3.186818932278E-001 -1.019110609712E+000
  1.265276038575E-001  2.512734637975E-003  5.003819640434E-002  3.161516634398E-001 -1.007133255519E+000
  1.290556553882E-001  2.543407909995E-003  5.083423854969E-002  3.136207076043E-001 -9.951953526895E-001
  1.316144992580E-001  2.574319925047E-003  5.163349989612E-002  3.110894176393E-001 -9.832996430153E-001
  1.342043760450E-001  2.605474361847E-003  5.243589873610E-002  3.085581795354E-001 -9.714488326936E-001
  1.368255300316E-001  2.636874950214E-003  5.324135366414E-002  3.060273731769E-001 -9.596455909266E-001
  1.394782092560E-001  2.668525472060E-003  5.404978358663E-002  3.034973721649E-001 -9.478925485290E-001
  1.421626655646E-001  2.700429762411E-003  5.486110773090E-002  3.009685436445E-001 -9.361922965423E-001
  1.448791546661E-001  2.732591710434E-003  5.567524565331E-002  2.984412481354E-001 -9.245473848584E-001
  1.476279361856E-001  2.765015260497E-003  5.649211724660E-002  2.959158393665E-001 -9.129603208526E-001
  1.504092737207E-001  2.797704413242E-003  5.731164274612E-002  2.933926641142E-001 -9.014335680272E-001
  1.532234348983E-001  2.830663226680E-003  5.813374273529E-002  2.908720620454E-001 -8.899695446673E-001
  1.560706914324E-001  2.863895817319E-003  5.895833814991E-002  2.883543655644E-001 -8.785706225090E-001
  1.589513191834E-001  2.897406361298E-003  5.978535028163E-002  2.858398996650E-001 -8.672391254226E-001
  1.618655982178E-001  2.931199095559E-003  6.061470078024E-002  2.833289817872E-001 -8.559773281099E-001
  1.648138128702E-001  2.965278319033E-003  6.144631165500E-002  2.808219216789E-001 -8.447874548192E-001
  1.677962518056E-001  2.999648393860E-003  6.228010527483E-002  2.783190212632E-001 -8.336716780771E-001
  1.708132080832E-001  3.034313746623E-003  6.311600436741E-002  2.758205745112E-001 -8.226321174401E-001
  1.738649792215E-001  3.069278869616E-003  6.395393201715E-002  2.733268673203E-001 -8.116708382659E-001
  1.769518672648E-001  3.104548322136E-003  6.479381166197E-002  2.708381773987E-001 -8.007898505062E-001
  1.800741788507E-001  3.140126731803E-003  6.563556708894E-002  2.683547741565E-001 -7.899911075231E-001
  1.832322252791E-001  3.176018795904E-003  6.647912242867E-002  2.658769186024E-001 -7.792765049291E-001
  1.864263225826E-001  3.212229282769E-003  6.732440214850E-002  2.634048632479E-001 -7.686478794532E-001
  1.896567915983E-001  3.248763033179E-003  6.817133104446E-002  2.609388520182E-001 -7.581070078337E-001
  1.929239580409E-001  3.285624961791E-003  6.901983423186E-002  2.584791201699E-001 -7.476556057398E-001
  1.962281525771E-001  3.322820058613E-003  6.986983713477E-002  2.560258942165E-001 -7.372953267229E-001
  1.995697109023E-001  3.360353390492E-003  7.072126547397E-002  2.535793918617E-001 -7.270277611995E-001
  2.029489738173E-001  3.398230102644E-003  7.157404525378E-002  2.511398219397E-001 -7.168544354672E-001
  2.063662873085E-001  3.436455420218E-003  7.242810274742E-002  2.487073843649E-001 -7.067768107543E-001
  2.098220026275E-001  3.475034649885E-003  7.328336448107E-002  2.462822700882E-001 -6.967962823063E-001
  2.133164763746E-001  3.513973181471E-003  7.413975721656E-002  2.438646610640E-001 -6.869141785094E-001
  2.168500705817E-001  3.553276489620E-003  7.499720793263E-002  2.414547302239E-001 -6.771317600530E-001
  2.204231527988E-001  3.592950135496E-003  7.585564380489E-002  2.390526414607E-001 -6.674502191329E-001
  2.240360961807E-001  3.632999768520E-003  7.671499218433E-002  2.366585496212E-001 -6.578706786970E-001
  2.276892795770E-001  3.673431128145E-003  7.757518057439E-002  2.342726005085E-001 -6.483941917342E-001
  2.313830876220E-001  3.714250045674E-003  7.843613660675E-002  2.318949308937E-001 -6.390217406092E-001
  2.351179108282E-001  3.755462446115E-003  7.929778801552E-002  2.295256685382E-001 -6.297542364443E-001
  2.388941456809E-001  3.797074350078E-003  8.016006261024E-002  2.271649322251E-001 -6.205925185493E-001
  2.427121947345E-001  3.839091875711E-003  8.102288824729E-002  2.248128318015E-001 -6.115373539026E-001
  2.465724667110E-001  3.881521240686E-003  8.188619280001E-002  2.224694682310E-001 -6.025894366832E-001
  2.504753766009E-001  3.924368764227E-003  8.274990412735E-002  2.201349336572E-001 -5.937493878569E-001
  2.544213457654E-001  3.967640869177E-003  8.361395004122E-002  2.178093114776E-001 -5.850177548174E-001
  2.584108020414E-001  4.011344084122E-003  8.447825827240E-002  2.154926764287E-001 -5.763950110845E-001
  2.624441798480E-001  4.055485045557E-003  8.534275643510E-002  2.131850946821E-001 -5.678815560597E-001
  2.665219202956E-001  4.100070500102E-003  8.620737199022E-002  2.108866239523E-001 -5.594777148432E-001
  2.706444712976E-001  4.145107306769E-003  8.707203220727E-002  2.085973136156E-001 -5.511837381111E-001
  2.748122876832E-001  4.190602439283E-003  8.793666412500E-002  2.063172048407E-001 -5.429998020570E-001
  2.790258313137E-001  4.236562988450E-003  8.880119451075E-002  2.040463307308E-001 -5.349260083969E-001
  2.832855712010E-001  4.282996164587E-003  8.966554981863E-002  2.017847164783E-001 -5.269623844417E-001
  2.875919836279E-001  4.329909300005E-003  9.052965614641E-002  1.995323795302E-001 -5.191088832364E-001
  2.919455522717E-001  4.377309851548E-003  9.139343919136E-002  1.972893297666E-001 -5.113653837690E-001
  2.963467683296E-001  4.425205403192E-003  9.225682420489E-002  1.950555696907E-001 -5.037316912498E-001
  3.007961306479E-001  4.473603668706E-003  9.311973594617E-002  1.928310946309E-001 -4.962075374632E-001
  3.052941458522E-001  4.522512494374E-003  9.398209863475E-002  1.906158929556E-001 -4.887925811919E-001
  3.098413284823E-001  4.571939861783E-003  9.484383590216E-002  1.884099462991E-001 -4.814864087170E-001
  3.144382011281E-001  4.621893890671E-003  9.570487074267E-002  1.862132298011E-001 -4.742885343932E-001
  3.190852945695E-001  4.672382841850E-003  9.656512546320E-002  1.840257123571E-001 -4.671984013016E-001
  3.237831479192E-001  4.723415120192E-003  9.742452163249E-002  1.818473568816E-001 -4.602153819810E-001
  3.285323087679E-001  4.774999277691E-003  9.828298002949E-002  1.796781205830E-001 -4.533387792378E-001
  3.333333333333E-001  4.827144016591E-003  9.914042059128E-002  1.775179552509E-001 -4.465678270375E-001
  3.381867866117E-001  4.879858192602E-003  9.999676236031E-002  1.753668075549E-001 -4.399016914769E-001
  3.430932425333E-001  4.933150818173E-003  1.008519234314E-001  1.732246193551E-001 -4.333394718386E-001
  3.480532841203E-001  4.987031065868E-003  1.017058208980E-001  1.710913280243E-001 -4.268802017290E-001
  3.530675036492E-001  5.041508271801E-003  1.025583707990E-001  1.689668667818E-001 -4.205228502992E-001
  3.581365028158E-001  5.096591939172E-003  1.034094880642E-001  1.668511650383E-001 -4.142663235513E-001
  3.632608929041E-001  5.152291741875E-003  1.042590864612E-001  1.647441487512E-001 -4.081094657293E-001
  3.684412949588E-001  5.208617528209E-003  1.051070785407E-001  1.626457407914E-001 -4.020510607941E-001
  3.736783399619E-001  5.265579324662E-003  1.059533755839E-001  1.605558613200E-001 -3.960898339861E-001
  3.789726690123E-001  5.323187339805E-003  1.067978875484E-001  1.584744281753E-001 -3.902244534717E-001
  3.843249335105E-001  5.381451968273E-003  1.076405230161E-001  1.564013572691E-001 -3.844535320765E-001
